date,raceCourse,raceNo,going,raceName,road,money,class,dist,plc,horseNo,horseName,awt,dhw,draw,lbw,runPos,finishTime,odds,Chinese Name,Code,English Name,Former Name,Sire,Dam,Import Type,Country Of Origin,Age,Foaling Date,Jockey,J_Win,J_2nd,J_3rd,J_4th,J_5th,Total Rides,J_Stakes Won,Trainer,T_Win,T_2nd,T_3rd,T_4th,T_5th,Total Runs,T_Stakes Won,DamRank,SireRank,JockeyRank,TrainerRank
2019-03-20 00:00:00,HV,1,GOOD,BRIAR HANDICAP,TURF - "C" Course,690000,Class 5,1650M,7,4.0,GOLDEN CANNON,126,945,12,5-1/2,11 12 12 7,1:40.80,13,金錢炮 ,T022,GOLDEN CANNON,----,Danzero,Dance Hit,PPG,AUS,7.0,2011-09-18 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,nan,nan,30.0,46.0
2019-03-20 00:00:00,HV,1,GOOD,BRIAR HANDICAP,TURF - "C" Course,690000,Class 5,1650M,8,5.0,NEVER BETTER,127,1176,5,6,8 9 9 8,1:40.88,4.8,越跑越好 ,T140,NEVER BETTER,----,Red Giant,Sweet Vibes,PPG,NZ,8.0,2011-01-09 00:00:00,S de Sousa,17.0,17.0,0.0,0.0,0.0,6.0,834240.0,P O'Sullivan,9.0,9.0,9.0,8.0,8.0,452.0,43964855.0,nan,6.0,52.0,43.0
2019-03-20 00:00:00,HV,1,GOOD,BRIAR HANDICAP,TURF - "C" Course,690000,Class 5,1650M,9,10.0,SWEET BEAN,124,1023,4,7-1/4,10 11 11 9,1:41.09,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,C Schofield,9.0,7.0,8.0,11.0,8.0,410.0,55103300.0,C Fownes,7.0,8.0,8.0,9.0,9.0,522.0,47634720.0,nan,nan,45.0,36.0
2019-03-20 00:00:00,HV,1,GOOD,BRIAR HANDICAP,TURF - "C" Course,690000,Class 5,1650M,10,1.0,MEGATRON,133,1110,10,8,2 2 2 10,1:41.21,9.4,威震天 ,V119,MEGATRON,Tailteann Games,Hard Spun,Fine Jade,PP,USA,6.0,2012-04-29 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,P F Yiu,8.0,7.0,11.0,9.0,7.0,414.0,42458950.0,nan,5.0,nan,40.0
2019-03-20 00:00:00,HV,1,GOOD,BRIAR HANDICAP,TURF - "C" Course,690000,Class 5,1650M,11,9.0,ROCKAGE,126,1003,1,9,5 5 5 11,1:41.38,15,非同凡響 ,B242,ROCKAGE,----,Society Rock,Box Of Frogs,PPG,IRE,3.0,2015-04-16 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,F C Lor,15.0,11.0,11.0,9.0,8.0,432.0,62296860.0,11.0,11.0,nan,48.0
2019-03-20 00:00:00,HV,1,GOOD,BRIAR HANDICAP,TURF - "C" Course,690000,Class 5,1650M,12,6.0,ROMANTIC JOURNEY,124,1071,2,9-3/4,7 7 8 12,1:41.47,33,醒目快駒 ,B107,ROMANTIC JOURNEY,Kunming,More Than Ready,Perfect Truth,PP,AUS,5.0,2013-09-15 00:00:00,H N Wong,7.0,6.0,5.0,6.0,7.0,367.0,26146425.0,C W Chang,4.0,4.0,9.0,6.0,7.0,356.0,16814650.0,nan,8.0,39.0,28.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,1,8.0,ORIENTAL ELITE,124,1131,3,-,5 5 1,1:09.65,4,神州俊馬 ,A282,ORIENTAL ELITE,----,Star Witness,Bail Out,PPG,AUS,6.0,2013-01-09 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,P O'Sullivan,9.0,9.0,9.0,8.0,8.0,452.0,43964855.0,7.0,4.0,54.0,43.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,2,12.0,ROYAL CHOCOLATE,116,1156,10,1-1/2,4 4 2,1:09.90,4.2,皇家魅力 ,A356,ROYAL CHOCOLATE,Royal Chocolate,So You Think,Matter,PPG,AUS,5.0,2013-10-13 00:00:00,S de Sousa,17.0,17.0,0.0,0.0,0.0,6.0,834240.0,W Y So,6.0,10.0,7.0,7.0,9.0,468.0,37629690.0,4.0,4.0,52.0,33.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,3,11.0,GOUTEN OF GARO,118,1095,1,2-1/2,3 3 3,1:10.05,6.8,爪皇轟天 ,A291,GOUTEN OF GARO,Percali,Per Incanto,Brookster,PPG,NZ,5.0,2013-06-12 00:00:00,U Rispoli,7.0,7.0,7.0,9.0,8.0,465.0,39452275.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,6.0,7.0,39.0,33.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,4,9.0,LE TERROIR,117,1083,7,2-3/4,11 9 4,1:10.09,3.8,天地人 ,B403,LE TERROIR,----,Star Witness,Chichi Romero,PPG,AUS,3.0,2015-08-28 00:00:00,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,L Ho,7.0,8.0,8.0,7.0,9.0,467.0,38093795.0,3.0,4.0,42.0,36.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,5,10.0,GRAND HARBOUR,114,1195,9,4,2 2 5,1:10.27,56,君悅灣 ,P421,GRAND HARBOUR,----,Savabeel,Haberdashery,PPG,NZ,8.0,2010-11-16 00:00:00,H N Wong,7.0,6.0,5.0,6.0,7.0,367.0,26146425.0,C W Chang,4.0,4.0,9.0,6.0,7.0,356.0,16814650.0,8.0,8.0,39.0,28.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,6,1.0,KHAKI,133,1191,12,5,9 7 6,1:10.43,11,龍騰摘星 ,A294,KHAKI,Khaki,Commands,Chameleon,PP,AUS,5.0,2013-09-27 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,A T Millard,12.0,8.0,10.0,10.0,8.0,291.0,47944320.0,3.0,6.0,45.0,46.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,7,3.0,THIS ONE'S FOR YOU,122,1173,6,5,7 11 7,1:10.46,21,南莊瑞寶 ,B428,THIS ONE'S FOR YOU,----,Lethal Force,Cool Catena,PPG,GB,3.0,2015-03-27 00:00:00,H T Mo,8.0,11.0,5.0,8.0,6.0,302.0,27939150.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,7.0,7.0,42.0,46.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,8,2.0,SUPER JUNIOR,132,1231,2,5-1/4,1 1 8,1:10.49,15,極速前進 ,V390,SUPER JUNIOR,Super Junior,Medaglia d'Oro,Princesa,PPG,AUS,5.0,2013-08-20 00:00:00,K C Leung,7.0,7.0,8.0,7.0,9.0,553.0,60011150.0,T P Yung,9.0,7.0,5.0,7.0,6.0,351.0,31432560.0,8.0,10.0,39.0,43.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,9,6.0,FARM BUMPER,125,1120,8,6,12 10 9,1:10.60,16,濃有 ,C244,FARM BUMPER,----,Tycoon Ruler,Buck 'N' Jazz,PPG,AUS,3.0,2015-08-27 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,K L Man,5.0,6.0,7.0,7.0,11.0,439.0,27281275.0,nan,nan,nan,30.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,10,7.0,KWAI CHUNG ELITE,125,1144,4,6-1/4,8 6 10,1:10.66,133,葵涌精英 ,C173,KWAI CHUNG ELITE,Warrior Poet,Poet's Voice,Mighty Lion,PPG,AUS,3.0,2015-07-10 00:00:00,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,R Gibson,8.0,7.0,11.0,7.0,9.0,332.0,30533370.0,nan,11.0,30.0,40.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,11,4.0,BACK IN BLACK,123,1055,5,8-1/4,10 12 11,1:10.98,37,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,T H So,2.0,6.0,10.0,6.0,10.0,52.0,2163650.0,D J Hall,5.0,10.0,8.0,8.0,7.0,386.0,29685140.0,nan,nan,26.0,30.0
2019-03-20 00:00:00,HV,2,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,12,5.0,DRAGON LEGEND,123,1153,11,13-3/4,6 8 12,1:11.84,113,皇仁傳奇 ,C169,DRAGON LEGEND,White Iverson,Congrats,Scone,PPG,AUS,3.0,2015-10-27 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,Y S Tsui,8.0,9.0,8.0,8.0,8.0,523.0,44427620.0,nan,nan,30.0,40.0
2019-03-20 00:00:00,HV,3,GOOD TO FIRM,THE HAPPY VALLEY VASE (HANDICAP),TURF - "C" Course,2625000,Class 1,1800M,1,1.0,CITRON SPIRIT,130,1048,6,-,7 7 7 7 1,1:47.81,9.1,龍船鼓響 ,T286,CITRON SPIRIT,Citron Spirit,Invincible Spirit,Citron Presse,PP,IRE,6.0,2012-12-04 00:00:00,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,P F Yiu,8.0,7.0,11.0,9.0,7.0,414.0,42458950.0,nan,nan,42.0,40.0
2019-03-20 00:00:00,HV,3,GOOD TO FIRM,THE HAPPY VALLEY VASE (HANDICAP),TURF - "C" Course,2625000,Class 1,1800M,2,6.0,VICTORY BOYS,117,1207,5,3/4,8 8 8 8 2,1:47.93,10,勝利仔 ,S355,VICTORY BOYS,----,Mastercraftsman,La Bella Dama,PPG,NZ,7.0,2011-12-11 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,D J Hall,5.0,10.0,8.0,8.0,7.0,386.0,29685140.0,nan,nan,30.0,30.0
2019-03-20 00:00:00,HV,3,GOOD TO FIRM,THE HAPPY VALLEY VASE (HANDICAP),TURF - "C" Course,2625000,Class 1,1800M,3,2.0,INSAYSHABLE,131,1070,1,2-1/4,5 6 6 6 3,1:48.18,7.6,翠龍 ,B156,INSAYSHABLE,Insayshable,Rajj,Imitation,PP,IRE,4.0,2014-07-03 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,J Size,17.0,13.0,10.0,11.0,7.0,508.0,176441240.0,nan,nan,54.0,49.0
2019-03-20 00:00:00,HV,3,GOOD TO FIRM,THE HAPPY VALLEY VASE (HANDICAP),TURF - "C" Course,2625000,Class 1,1800M,4,4.0,SUPER CHIC,123,1014,2,2-1/2,6 5 5 5 4,1:48.22,5.8,勁哥兒 ,A134,SUPER CHIC,Saent,Strategic Prince,Eroica,PP,IRE,5.0,2013-12-03 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,nan,45.0,43.0
2019-03-20 00:00:00,HV,3,GOOD TO FIRM,THE HAPPY VALLEY VASE (HANDICAP),TURF - "C" Course,2625000,Class 1,1800M,5,7.0,TURIN REDSTAR,116,1125,3,3,4 4 4 3 5,1:48.27,2.5,都靈紅星 ,B092,TURIN REDSTAR,Munro,Kyllachy,Meddle,PP,GB,4.0,2014-03-21 00:00:00,S de Sousa,17.0,17.0,0.0,0.0,0.0,6.0,834240.0,F C Lor,15.0,11.0,11.0,9.0,8.0,432.0,62296860.0,nan,11.0,52.0,48.0
2019-03-20 00:00:00,HV,3,GOOD TO FIRM,THE HAPPY VALLEY VASE (HANDICAP),TURF - "C" Course,2625000,Class 1,1800M,6,5.0,CIRCUIT GLORY,114,1036,4,3-1/2,1 1 1 1 6,1:48.38,5,綫路光輝 ,A402,CIRCUIT GLORY,Tavidream,Tavistock,Cinnadream,PP,NZ,6.0,2013-03-11 00:00:00,H T Mo,8.0,11.0,5.0,8.0,6.0,302.0,27939150.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,11.0,42.0,43.0
2019-03-20 00:00:00,HV,3,GOOD TO FIRM,THE HAPPY VALLEY VASE (HANDICAP),TURF - "C" Course,2625000,Class 1,1800M,7,8.0,CHARITY GO,113,1022,7,5-1/4,3 3 3 4 7,1:48.65,14,快益善 ,B478,CHARITY GO,Fortune's Pearl,Harbour Watch,Princess Mood,PP,IRE,3.0,2015-07-03 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,C S Shum,10.0,8.0,9.0,7.0,7.0,488.0,63076620.0,nan,4.0,nan,45.0
2019-03-20 00:00:00,HV,3,GOOD TO FIRM,THE HAPPY VALLEY VASE (HANDICAP),TURF - "C" Course,2625000,Class 1,1800M,8,3.0,RUTHVEN,125,1183,8,7-3/4,2 2 2 2 8,1:49.06,22,佳騰駒 ,B160,RUTHVEN,Ruthven,Domesday,Ruddigore,PP,AUS,6.0,2013-02-09 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,F C Lor,15.0,11.0,11.0,9.0,8.0,432.0,62296860.0,nan,nan,nan,48.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,1,8.0,PERFECT TO PLAY,123,998,9,-,8 7 7 1,1:40.11,13,精彩飛動 ,B095,PERFECT TO PLAY,Born To Play,Born To Sea,Centreofattention,PP,IRE,5.0,2014-02-25 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,C Fownes,7.0,8.0,8.0,9.0,9.0,522.0,47634720.0,12.0,12.0,30.0,36.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,2,4.0,HAPPY WARRIOR,130,1080,8,1/2,4 3 3 2,1:40.20,2.2,活力勇士 ,A313,HAPPY WARRIOR,----,More Than Ready,Zingaling,ISG,AUS,6.0,2013-01-09 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,J Moore,7.0,8.0,7.0,9.0,9.0,498.0,96764400.0,nan,8.0,54.0,36.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,3,1.0,NITRO EXPRESS,132,1192,2,2,7 8 8 3,1:40.44,4.3,爪皇烈焰 ,T353,NITRO EXPRESS,Alderaanian,Nadeem,Princess Laya,PP,AUS,7.0,2011-12-08 00:00:00,N Callan,6.0,8.0,9.0,8.0,11.0,423.0,36670300.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,10.0,35.0,33.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,4,7.0,CROWN AVENUE,126,1138,6,3-3/4,11 10 9 4,1:40.73,18,榮冠大道 ,V378,CROWN AVENUE,Prince Of Spin,Hard Spun,Royal Tour,PP,AUS,6.0,2012-09-17 00:00:00,U Rispoli,7.0,7.0,7.0,9.0,8.0,465.0,39452275.0,C H Yip,7.0,7.0,8.0,8.0,8.0,535.0,41333450.0,nan,5.0,39.0,36.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,5,3.0,SPARKLING SWORD,128,1165,3,4,5 6 6 5,1:40.76,15,紫電明珠 ,P256,SPARKLING SWORD,Sparkling Sword,Danzero,Supernal,PPG,AUS,8.0,2010-11-22 00:00:00,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,nan,nan,42.0,46.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,6,2.0,CALIFORNIA LEGEND,131,1118,10,4-1/4,2 2 2 6,1:40.79,90,加州明雋 ,B363,CALIFORNIA LEGEND,----,Camelot,Kiss Me Goodbye,ISG,IRE,3.0,2015-08-02 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,12.0,12.0,45.0,43.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,7,6.0,MEDIC DRAGON,128,1023,7,4-3/4,6 5 5 7,1:40.85,163,無敵威龍 ,B443,MEDIC DRAGON,----,Kodiac,Lilium,ISG,IRE,4.0,2015-01-13 00:00:00,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,P O'Sullivan,9.0,9.0,9.0,8.0,8.0,452.0,43964855.0,nan,nan,30.0,43.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,8,11.0,ASSOCIATION FANS,120,1130,12,5-3/4,12 12 11 8,1:41.05,27,駿協精英 ,V207,ASSOCIATION FANS,Gotham,Onemorenomore,Krysia,PP,AUS,6.0,2012-06-09 00:00:00,A Sanna,5.0,5.0,7.0,10.0,7.0,344.0,26315150.0,L Ho,7.0,8.0,8.0,7.0,9.0,467.0,38093795.0,nan,nan,30.0,36.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,9,5.0,HINYUEN SWIFTNESS,123,1221,1,7,3 4 4 9,1:41.23,6.3,軒轅齊飛 ,V250,HINYUEN SWIFTNESS,One For One,Duke Of Marmalade,Stolen Girlfriend,PP,AUS,6.0,2012-10-21 00:00:00,H T Mo,8.0,11.0,5.0,8.0,6.0,302.0,27939150.0,C H Yip,7.0,7.0,8.0,8.0,8.0,535.0,41333450.0,nan,nan,42.0,36.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,10,9.0,CHIU CHOW KID,124,1170,5,8,9 9 10 10,1:41.39,9.9,潮州小子 ,T412,CHIU CHOW KID,Manofmanytalents,Bertolini,Starbeck,PP,GB,6.0,2012-06-04 00:00:00,S de Sousa,17.0,17.0,0.0,0.0,0.0,6.0,834240.0,T P Yung,9.0,7.0,5.0,7.0,6.0,351.0,31432560.0,nan,nan,52.0,43.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,11,12.0,THE FULL BLOOM,116,1048,4,10-1/4,10 11 12 11,1:41.77,139,盛勢 ,V243,THE FULL BLOOM,Grey Morning,Zebedee,Break Of Dawn,PP,GB,6.0,2013-02-18 00:00:00,T H So,2.0,6.0,10.0,6.0,10.0,52.0,2163650.0,C H Yip,7.0,7.0,8.0,8.0,8.0,535.0,41333450.0,nan,nan,26.0,36.0
2019-03-20 00:00:00,HV,4,GOOD TO FIRM,GREEN LANE HANDICAP,TURF - "C" Course,920000,Class 4,1650M,12,10.0,COMPASSION STAR,122,1061,11,13,1 1 1 12,1:42.17,90,善傳千里 ,A121,COMPASSION STAR,----,Bullbars,Tricilo,PPG,NZ,5.0,2013-10-19 00:00:00,K C Leung,7.0,7.0,8.0,7.0,9.0,553.0,60011150.0,K L Man,5.0,6.0,7.0,7.0,11.0,439.0,27281275.0,7.0,5.0,39.0,30.0
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,1,9.0,THE SHOW,115,1083,10,-,7 6 1,1:10.28,13,大運舞台 ,T256,THE SHOW,The Show,High Chaparral,The Quarewan,PP,NZ,8.0,2010-09-17 00:00:00,H T Mo,8.0,11.0,5.0,8.0,6.0,302.0,27939150.0,C H Yip,7.0,7.0,8.0,8.0,8.0,535.0,41333450.0,7.0,4.0,42.0,36.0
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,2,11.0,SUPER EURO STAR,118,1078,6,1/2,2 2 2,1:10.36,29,歐洲巨星 ,V313,SUPER EURO STAR,----,Compton Place,Heliograph,ISG,GB,5.0,2013-07-02 00:00:00,K C Leung,7.0,7.0,8.0,7.0,9.0,553.0,60011150.0,C W Chang,4.0,4.0,9.0,6.0,7.0,356.0,16814650.0,7.0,7.0,39.0,28.0
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,3,4.0,ALL WONGCHOY,125,1135,9,3/4,1 1 3,1:10.40,47,皆旺財 ,C278,ALL WONGCHOY,Bombe Alaska,Sizzling,Hannah In A Hurry,PPG,AUS,3.0,2015-11-10 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,C S Shum,10.0,8.0,9.0,7.0,7.0,488.0,63076620.0,nan,nan,45.0,45.0
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,4,2.0,LONDON MASTER,130,1093,5,3/4,8 8 4,1:10.42,9.9,旅英公爵 ,T345,LONDON MASTER,----,Commands,Suzy Smart,ISG,AUS,7.0,2011-12-09 00:00:00,N Callan,6.0,8.0,9.0,8.0,11.0,423.0,36670300.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,5.0,6.0,35.0,33.0
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,5,7.0,KING'S TROOPER,125,1161,3,1,6 7 5,1:10.44,18,王者奇兵 ,C130,KING'S TROOPER,----,Denman,Alluring Belle,PPG,AUS,3.0,2015-08-18 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,P F Yiu,8.0,7.0,11.0,9.0,7.0,414.0,42458950.0,nan,6.0,nan,40.0
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,6,10.0,YEE CHEONG PEGASUS,117,1052,11,1-1/2,11 11 6,1:10.50,33,怡昌飛駒 ,B064,YEE CHEONG PEGASUS,Powerstrike,Lonhro,Sparks Fly,PPG,AUS,4.0,2014-10-25 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,D J Hall,5.0,10.0,8.0,8.0,7.0,386.0,29685140.0,4.0,4.0,30.0,30.0
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,7,6.0,JUMBO PRIZE,125,1123,4,1-1/2,5 5 7,1:10.52,2.6,獎進 ,C283,JUMBO PRIZE,----,Your Song,White Diamonds,PPG,AUS,3.0,2015-12-10 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,C Fownes,7.0,8.0,8.0,9.0,9.0,522.0,47634720.0,2.0,3.0,54.0,36.0
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,8,3.0,ROMAN ODYSSEY,127,1115,1,2-1/4,4 4 8,1:10.63,7.1,幸運飛駒 ,A092,ROMAN ODYSSEY,Roman Odyssey,Holy Roman Emperor,Rule The Waves,PP,AUS,7.0,2011-09-09 00:00:00,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,K L Man,5.0,6.0,7.0,7.0,11.0,439.0,27281275.0,4.0,3.0,42.0,30.0
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,9,5.0,APPLAUSE,125,1080,2,2-1/2,3 3 9,1:10.66,3.5,喝采 ,A023,APPLAUSE,Count de Vega,Lope de Vega,Isola Di Capri,PP,AUS,6.0,2012-09-22 00:00:00,S de Sousa,17.0,17.0,0.0,0.0,0.0,6.0,834240.0,nan,nan,nan,nan,nan,nan,nan,nan,4.0,5.0,52.0,nan
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,10,8.0,BRAVE COMMAND,123,1061,12,3,12 12 10,1:10.74,53,勇勢 ,B434,BRAVE COMMAND,----,Commands,Brave And Bold,PPG,AUS,4.0,2014-08-31 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,J Size,17.0,13.0,10.0,11.0,7.0,508.0,176441240.0,7.0,6.0,nan,49.0
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,11,1.0,THOU SHALL SING,133,1073,8,3-3/4,9 9 11,1:10.88,23,陽明滿滿 ,B047,THOU SHALL SING,----,Your Song,Shalt Not,PPG,NZ,4.0,2014-10-14 00:00:00,C Schofield,9.0,7.0,8.0,11.0,8.0,410.0,55103300.0,W Y So,6.0,10.0,7.0,7.0,9.0,468.0,37629690.0,3.0,3.0,45.0,33.0
2019-03-20 00:00:00,HV,5,GOOD TO FIRM,BROOM HANDICAP,TURF - "C" Course,920000,Class 4,1200M,12,12.0,FOX CHEUNGER,112,1052,7,4,10 10 12,1:10.92,29,獵狐章者 ,B187,FOX CHEUNGER,Funky Pirate,Hussonet,Belle d'Orleans,PPG,AUS,4.0,2014-05-11 00:00:00,H N Wong,7.0,6.0,5.0,6.0,7.0,367.0,26146425.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,8.0,8.0,39.0,46.0
2019-03-20 00:00:00,HV,6,GOOD TO FIRM,THE IRELAND TROPHY (HANDICAP),TURF - "C" Course,1380000,Class 3,1000M,1,3.0,SPEEDY KING,131,1140,7,-,4 4 1,0:56.81,6.4,鑽得勁 ,A391,SPEEDY KING,Tooronga,Toorak Toff,County Tale,PPG,AUS,5.0,2013-10-09 00:00:00,K C Leung,7.0,7.0,8.0,7.0,9.0,553.0,60011150.0,P F Yiu,8.0,7.0,11.0,9.0,7.0,414.0,42458950.0,nan,nan,39.0,40.0
2019-03-20 00:00:00,HV,6,GOOD TO FIRM,THE IRELAND TROPHY (HANDICAP),TURF - "C" Course,1380000,Class 3,1000M,2,7.0,DREAM COME TRUE,124,1174,8,HD,1 1 2,0:56.84,15,美夢成真 ,B269,DREAM COME TRUE,Darhad,All Too Hard,Kakakakatie,PP,AUS,4.0,2014-09-15 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,T P Yung,9.0,7.0,5.0,7.0,6.0,351.0,31432560.0,nan,nan,nan,43.0
2019-03-20 00:00:00,HV,6,GOOD TO FIRM,THE IRELAND TROPHY (HANDICAP),TURF - "C" Course,1380000,Class 3,1000M,3,4.0,CALIFORNIA ARGENT,127,1098,6,1/2,10 9 3,0:56.90,104,加州銀晉 ,C042,CALIFORNIA ARGENT,Wilderness Now,Kendargent,Full Snow Moon,PP,IRE,3.0,2015-04-04 00:00:00,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,nan,42.0,43.0
